UMAP1,UMAP2,Cluster,Tweet,Cluster_Label
11.041833,13.648503,1,Hair suffer piece bank live art reduce not particularly.,"Cluster 1: american, training, hair"
11.955058,12.195987,-1,Think happy decide hard whose still back address.,Noise
10.38851,11.152175,-1,Eat pick environment letter everybody fall popular time us.,Noise
14.6519985,10.127337,85,Politics challenge summer TV really enter give thing.,"Cluster 85: political, congress, politics"
12.937128,10.41425,158,Table team study argue stuff respond none anyone.,"Cluster 158: debate, response, report"
12.611953,12.822108,66,Sit sister since last window election.,"Cluster 66: window, end, sister"
11.467901,8.055248,20,Pressure can as thing up yes could window leader paper effort.,"Cluster 20: bed, plant, pressure"
12.880499,10.722087,-1,Study trial analysis human probably science realize.,Noise
11.393968,12.159465,93,Later age know paper exactly imagine within usually themselves nature.,"Cluster 93: remember, small, paper"
11.724856,11.276397,114,Chance realize town idea prove never old charge summer several pick.,"Cluster 114: town, thank, star"
14.911042,8.736833,2,Article gas candidate popular large social tax suffer large but.,"Cluster 2: factor, place, tax"
12.997646,8.883113,157,Themselves table reach for realize support baby budget sign happen.,"Cluster 157: future, join, network"
10.717532,12.883922,4,Produce true big you visit laugh one set.,"Cluster 4: visit, individual, laugh"
10.876674,11.731688,94,Magazine music interesting blue suddenly kind west where group act day cold allow.,"Cluster 94: sing, music, song"
10.593897,8.978632,40,Have threat brother care dream grow star seek.,"Cluster 40: protect, security, cell"
10.65307,9.439389,48,Research arrive list fly behavior mind start information term anyone.,"Cluster 48: response, wonder, fly"
12.5904,12.003864,101,Baby party near service yet newspaper three head truth.,"Cluster 101: american, son, father"
10.513077,11.765325,-1,Music head they yourself later build three until writer agreement.,Noise
13.130112,7.8767433,-1,Computer money our whole political perform blue or really fund.,Noise
13.162628,9.716737,-1,Nothing note personal direction side pick career purpose ever suffer former wait.,Noise
10.289891,11.051867,-1,Add think plan store most give stage see impact kitchen and special.,Noise
12.644785,10.002216,144,Send explain none should go head how poor class situation protect edge stage.,"Cluster 144: relate, edge, knowledge"
12.561924,9.654262,172,Movement station hope investment perhaps resource system above would imagine morning a society.,"Cluster 172: resource, operation, town"
13.362836,9.50533,160,None go degree north condition might himself bit agreement house region.,"Cluster 160: door, conference, organization"
11.3414135,8.924177,153,Skill detail country system pressure before red.,"Cluster 153: table, worry, cup"
13.314705,10.809754,142,Daughter American scientist final must whether knowledge.,"Cluster 142: subject, science, scientist"
11.992239,12.719833,59,Ahead girl present color since provide.,"Cluster 59: happen, girl, woman"
14.202793,11.326463,-1,Unit week even perform list professor thus.,Noise
13.676535,10.394338,140,Determine in sense national prevent until study popular line.,"Cluster 140: cultural, culture, determine"
12.972771,8.770133,157,Suffer or second personal price establish.,"Cluster 157: future, join, network"
10.496607,10.848545,-1,To analysis article choice like rock increase message statement such inside significant even.,Noise
12.017361,12.679501,59,My start resource suggest anything her event lead less.,"Cluster 59: happen, girl, woman"
10.046343,10.829308,28,Inside style security know rate work food.,"Cluster 28: eat, require, food"
12.246744,9.981538,171,Against my test against start citizen agree arm never grow might up really.,"Cluster 171: group, memory, cultural"
13.552449,11.763471,-1,Write five foot task who report fight.,Noise
11.194281,9.786649,105,Hotel floor grow activity past response a surface behind likely.,"Cluster 105: glass, audience, floor"
12.238254,11.43489,107,Nearly north peace movie system white somebody.,"Cluster 107: pattern, movie, film"
14.046568,10.087282,-1,Matter best chance his production newspaper reduce state thousand idea.,Noise
11.599584,11.019599,-1,Base production most live piece act hand staff no.,Noise
12.094459,9.226759,-1,New about subject note ground huge well natural poor suffer.,Noise
14.934275,8.725845,2,Nor tax hand effect he theory almost Mrs.,"Cluster 2: factor, place, tax"
14.475224,9.058826,-1,Vote system matter race try hope near not early Democrat bank reason man.,Noise
14.452512,9.861988,80,Coach direction happen stay begin best learn citizen politics happen never election mind.,"Cluster 80: technology, vote, politics"
11.43273,11.463838,-1,Particularly wait discover floor wonder consider truth yet under.,Noise
11.87881,12.001651,117,Poor tough live camera daughter table environment example the.,"Cluster 117: daughter, father, camera"
9.559643,9.277193,22,Day drug simple account home same.,"Cluster 22: feeling, service, drug"
12.144521,10.152869,-1,Want pull type need experience than.,Noise
14.325427,11.476976,87,Send per yeah call out teacher though thank also seat one official fill.,"Cluster 87: couple, order, teacher"
12.233684,12.577765,-1,Mrs knowledge yet dark month role although.,Noise
15.017841,10.175879,91,Would senior service she science Democrat help white week support rule.,"Cluster 91: republican, democratic, democrat"
9.518206,11.357534,-1,Mr describe until weight religious fine share.,Noise
15.134789,10.246536,-1,Order necessary four Republican will respond station professor.,Noise
11.52216,8.780026,153,Cup imagine we lot man experience.,"Cluster 153: table, worry, cup"
10.56635,10.270743,-1,Simple onto defense pick heart eight respond moment.,Noise
12.63686,12.918419,-1,All fight sister give why within prevent employee after thought option.,Noise
13.744525,12.854584,-1,Specific car law somebody enough outside according appear picture serious free bank.,Noise
13.625921,9.812259,-1,Make beyond two idea past cause pick enjoy skill company lead president southern discuss.,Noise
9.94573,9.6651745,-1,Seem above detail campaign treatment partner bring.,Noise
12.106724,9.236425,-1,Describe usually mission must ball day media future behind.,Noise
13.565091,8.301947,123,Must together body remain receive former human course investment old.,"Cluster 123: voice, long, investment"
12.098342,9.784901,-1,Trip eight decade white cover citizen range resource leave push enjoy step early.,Noise
11.975705,9.311596,163,Data send but here tell land manage.,"Cluster 163: large, memory, throw"
11.365354,11.499686,96,Pick wonder simply recently soon and.,"Cluster 96: home, shake, wonder"
9.264611,10.585007,0,Interview scientist expert listen amount possible dog Congress laugh eye.,"Cluster 0: pattern, animal, dog"
13.306782,8.624567,125,Interesting their happy rate stock continue.,"Cluster 125: benefit, stock, investment"
10.874311,10.967625,73,Strong effort radio per environment spring.,"Cluster 73: station, ago, radio"
9.778729,9.977383,-1,Doctor my during political direction compare.,Noise
12.761735,9.950821,144,Relate development none rest often statement.,"Cluster 144: relate, edge, knowledge"
12.985297,9.412418,156,Under now management become me next attack parent the account strategy.,"Cluster 156: strategy, account, management"
12.810868,11.148001,-1,Example exist something peace risk stage light art court similar.,Noise
14.364841,11.496598,87,Job hard message onto teacher enter start cold age I again nor.,"Cluster 87: couple, order, teacher"
12.9064245,7.33205,5,Look market modern oil economy senior total.,"Cluster 5: wife, high, oil"
10.930607,12.282,37,Before person himself wide likely cold.,"Cluster 37: project, cold, painting"
13.441626,11.339841,-1,Media as level candidate know protect certain game relationship.,Noise
12.024836,11.347637,-1,Game power account book the main reveal.,Noise
15.237395,10.260553,77,Culture star then young sure Republican less.,"Cluster 77: person, cut, republican"
10.122796,8.770353,-1,Newspaper final sound skin join improve.,Noise
13.930187,10.311676,36,Attack last west can government whose radio its expert reason available mean.,"Cluster 36: save, attack, article"
12.3645,8.779845,-1,Once since meet arm contain as it charge check open always.,Noise
11.128118,8.637248,23,Box benefit good give value every.,"Cluster 23: prepare, ago, box"
12.284862,12.874786,67,Message she speak detail gun if.,"Cluster 67: world, ok, woman"
14.27409,10.200858,79,Or amount create push story everyone a political yes every take free.,"Cluster 79: politics, story, campaign"
10.92784,9.871411,-1,Health happy car he later respond five.,Noise
14.872671,8.70886,2,Out option through tax step chair next couple.,"Cluster 2: factor, place, tax"
11.308711,12.875757,16,Design despite join resource personal soldier laugh article tonight sometimes.,"Cluster 16: policy, military, soldier"
14.917839,8.761481,2,Argue tax medical rich sister realize.,"Cluster 2: factor, place, tax"
11.431786,10.644376,126,Yard couple since compare true light every police.,"Cluster 126: wide, research, yard"
